AGS,AGS_STATE,AGS_8,Name,total,Protestant Count,Catholic Count,Other Count
084265006087,08,08426087,"Ochsenhausen, Stadt",9122,1034,5399,2690
084265006113,08,08426113,Steinhausen an der Rottum,2148,164,1496,490
084265006135,08,08426135,GutenzellHürbel,1835,135,1327,376
084265007008,08,08426008,Altheim (Landkreis Biberach),2104,319,1358,430
084265007035,08,08426035,Dürmentingen,2559,313,1645,597
084265007045,08,08426045,Ertingen,5354,781,3355,1218
084265007067,08,08426067,Langenenslingen,3642,436,2350,856
084265007097,08,08426097,"Riedlingen, Stadt",10794,2423,5132,3234
084265007121,08,08426121,Unlingen,2404,258,1718,432
084265007124,08,08426124,Uttenweiler,3694,428,2591,673
084265008100,08,08426100,Rot an der Rot,4600,331,3244,1026
084265008117,08,08426117,Tannheim,2491,328,1360,801
084265009108,08,08426108,Schwendi,6774,626,4191,1959
084265009125,08,08426125,Wain,1650,610,445,595
084350035035,08,08435035,Meckenbeuren,13742,1948,6821,4979
084355001013,08,08435013,Eriskirch,4809,809,2066,1938
084355001029,08,08435029,Kressbronn am Bodensee,8726,1330,3863,3533
084355001030,08,08435030,Langenargen,7547,1383,3242,2923
084355002016,08,08435016,"Friedrichshafen, Stadt",61780,9733,21756,30291
084355002024,08,08435024,Immenstaad am Bodensee,6430,1234,2394,2805
084355003005,08,08435005,Bermatingen,3981,651,1911,1417
084355003034,08,08435034,"Markdorf, Stadt",14318,2234,5993,6090
084355003045,08,08435045,Oberteuringen,4941,826,2355,1760
084355003067,08,08435067,Deggenhausertal,4402,460,2493,1449
084355004010,08,08435010,Daisendorf,1517,314,513,690
084355004018,08,08435018,Hagnau am Bodensee,1433,203,689,542
084355004036,08,08435036,"Meersburg, Stadt",5893,1030,2098,2763
084355004054,08,08435054,Stetten (Landkreis Bodenseekreis),966,180,404,382
084355004066,08,08435066,UhldingenMühlhofen,8263,1425,2721,4117
084355005015,08,08435015,Frickingen,3000,369,1501,1132
084355005020,08,08435020,Heiligenberg,2858,353,1341,1168
084355005052,08,08435052,Salem (Landkreis Bodenseekreis),11996,1730,5222,5043
084355006042,08,08435042,Neukirch (Landkreis Bodenseekreis),2695,252,1662,784
084355006057,08,08435057,"Tettnang, Stadt",20078,2723,9567,7787
084355007047,08,08435047,Owingen,4468,688,1816,1960
084355007053,08,08435053,Sipplingen,2061,257,958,848
084355007059,08,08435059,"Überlingen, Stadt",22572,3923,7770,10881
084360008008,08,08436008,"Aulendorf, Stadt",10294,1971,5161,3164
084360010010,08,08436010,"Bad Wurzach, Stadt",14817,1219,8944,4652
084360049049,08,08436049,"Isny im Allgäu, Stadt",14520,2058,6996,5466
084360052052,08,08436052,Kißlegg,9158,926,5586,2648
084360094094,08,08436094,Argenbühl,6640,575,4341,1724
084365001005,08,08436005,Altshausen,4013,533,2314,1167
084365001019,08,08436019,Boms,724,94,439,190
084365001024,08,08436024,Ebenweiler,1274,163,749,363
084365001027,08,08436027,Eichstegen,521,29,359,134
084365001032,08,08436032,Fleischwangen,684,68,463,153
084365001040,08,08436040,Guggenhausen,179,25,115,37
084365001047,08,08436047,Hoßkirch,718,84,456,181
084365001053,08,08436053,Königseggwald,688,106,403,180
084365001067,08,08436067,Riedhausen,772,75,493,202
084365001077,08,08436077,Unterwaldhausen,282,34,168,85
084365001093,08,08436093,EbersbachMusbach,1692,205,1126,358
084365002009,08,08436009,"Bad Waldsee, Stadt",20257,2657,11008,6590
084365002014,08,08436014,Bergatreute,3154,320,1964,874
084365003018,08,08436018,Bodnegg,3080,283,1862,930
084365003039,08,08436039,Grünkraut,3089,527,1628,935
084365003069,08,08436069,Schlier,3898,517,2183,1197
084365003079,08,08436079,Waldburg,3260,424,1889,947
084365004003,08,08436003,Aichstetten,2845,265,1747,833
084365004004,08,08436004,Aitrach,2809,322,1476,1005
084365004055,08,08436055,"Leutkirch im Allgäu, Stadt",23517,2676,13194,7647
084365005011,08,08436011,Baienfurt,7137,997,3461,2681
084365005012,08,08436012,Baindt,5264,875,2755,1631
084365005013,08,08436013,Berg (Landkreis Ravensburg),4397,664,2386,1347
084365005064,08,08436064,"Ravensburg, Stadt",49896,8087,21809,20002
084365005082,08,08436082,"Weingarten, Stadt",24640,4180,10352,10106
084365006078,08,08436078,Vogt,4661,655,2436,1572
084365006085,08,08436085,Wolfegg,3804,485,2247,1073
084365007001,08,08436001,Achberg,1730,182,919,631
084365007006,08,08436006,Amtzell,4186,477,2480,1228
084365007081,08,08436081,"Wangen im Allgäu, Stadt",27553,3196,14203,10154
084365008083,08,08436083,Wilhelmsdorf (Landkreis Ravensburg),4692,1007,1846,1843
084365008095,08,08436095,Horgenzell,5652,630,3270,1754
084365009087,08,08436087,Wolpertswende,4052,547,2284,1220
084365009096,08,08436096,Fronreute,4872,580,2908,1387
084370086086,08,08437086,Ostrach,6952,1065,3996,1893
084375001031,08,08437031,"Gammertingen, Stadt",6212,1177,3014,2022
084375001047,08,08437047,"Hettingen, Stadt",1787,175,1304,305
084375001082,08,08437082,Neufra,1839,324,1086,430
084375001114,08,08437114,"Veringenstadt, Stadt",2148,282,1188,675
084375002053,08,08437053,Hohentengen,4215,326,2960,933
084375002076,08,08437076,"Mengen, Stadt",10014,1269,5824,2923
084375002101,08,08437101,"Scheer, Stadt",2464,320,1418,730
084375003072,08,08437072,Leibertingen,2192,162,1602,428
084375003078,08,08437078,"Meßkirch, Stadt",8558,1260,4632,2671
084375003123,08,08437123,Sauldorf,2581,224,1666,692
084375004056,08,08437056,Illmensee,2025,278,1141,605
084375004088,08,08437088,"Pfullendorf, Stadt",13233,2054,6114,5063
084375004118,08,08437118,Wald (Landkreis Sigmaringen),2639,258,1678,705
084375004124,08,08437124,HerdwangenSchönach,3359,546,1545,1268
084375005044,08,08437044,Herbertingen,4783,515,3029,1239
084375005100,08,08437100,"Bad Saulgau, Stadt",17975,2354,9390,6231
084375006005,08,08437005,Beuron,673,86,377,212
084375006008,08,08437008,Bingen,2714,321,1624,774
084375006059,08,08437059,Inzigkofen,2918,394,1703,822
084375006065,08,08437065,Krauchenwies,4985,588,3102,1294
084375006104,08,08437104,"Sigmaringen, Stadt",17141,3010,7207,6923
084375006105,08,08437105,Sigmaringendorf,3733,545,1916,1275
084375007102,08,08437102,Schwenningen (Landkreis Sigmaringen),1655,195,1128,331
084375007107,08,08437107,Stetten am kalten Markt,4720,788,2945,988
091610000000,09,09161000,Ingolstadt,136468,18414,49867,68186
091620000000,09,09162000,"München, Landeshauptstadt",1478638,147912,402058,928668
091630000000,09,09163000,Rosenheim,63284,6529,24030,32729
091710111111,09,09171111,"Altötting, St",12950,1430,6914,4607
091710112112,09,09171112,"Burghausen, St",19258,2288,8423,8547
091710113113,09,09171113,Burgkirchen a.d.Alz,10679,1404,5324,3949
091710117117,09,09171117,Garching a.d.Alz,8419,707,4872,2842
091710118118,09,09171118,Haiming,2537,115,1870,549
091710125125,09,09171125,"Neuötting, St",8760,855,4833,3071
091710127127,09,09171127,Pleiskirchen,2475,71,1984,418
091710131131,09,09171131,Teising,1744,154,1090,500
091710132132,09,09171132,"Töging a.Inn, St",9294,1098,4960,3241
091710133133,09,09171133,"Tüßling, M",3281,197,2249,835
091710137137,09,09171137,Winhöring,4742,331,3181,1225
091715101114,09,09171114,Emmerting,4124,390,2418,1319
091715101124,09,09171124,Mehring (Landkreis Altötting),2355,201,1451,704
091715102116,09,09171116,Feichten a.d.Alz,1224,48,889,286
091715102119,09,09171119,Halsbach,1074,26,805,242
091715102122,09,09171122,Kirchweidach,2765,165,1826,773
091715102134,09,09171134,Tyrlaching,1076,40,810,226
091715103123,09,09171123,"Marktl, M",2770,123,1873,773
091715103130,09,09171130,Stammham (Landkreis Altötting),996,62,636,294
091715104115,09,09171115,Erlbach (Landkreis Altötting),1205,35,1020,151
091715104126,09,09171126,Perach,1304,43,1023,240
091715104129,09,09171129,Reischach,2649,113,2067,466
091715106121,09,09171121,Kastl (Landkreis Altötting),2840,209,1850,782
091715106135,09,09171135,Unterneukirchen,3360,280,2066,1015
091720111111,09,09172111,Ainring,9650,986,5199,3463
091720112112,09,09172112,Anger,4253,255,2872,1124
091720114114,09,09172114,"Bad Reichenhall, GKSt",18055,2179,7409,8468
091720115115,09,09172115,Bayerisch Gmain,2937,363,1236,1338
091720116116,09,09172116,"Berchtesgaden, M",7610,720,4402,2486
091720117117,09,09172117,Bischofswiesen,7112,747,4178,2188
091720118118,09,09172118,"Freilassing, St",17024,1845,6984,8194
091720122122,09,09172122,"Laufen, St",7021,547,4005,2467
091720124124,09,09172124,"Marktschellenberg, M",1737,107,1136,493
091720128128,09,09172128,Piding,5299,501,2735,2068
091720129129,09,09172129,Ramsau b.Berchtesgaden,1668,89,1256,326
091720130130,09,09172130,SaaldorfSurheim,5530,331,3593,1611
091720131131,09,09172131,Schneizlreuth,1362,80,909,372
091720132132,09,09172132,Schönau a.Königssee,5383,459,3288,1636
091720134134,09,09172134,"Teisendorf, M",9226,399,7167,1665
091730111111,09,09173111,Bad Heilbrunn,3889,440,1926,1524
091730112112,09,09173112,"Bad Tölz, St",19642,2294,7819,9526
091730118118,09,09173118,Dietramszell,5546,373,3433,1742
091730120120,09,09173120,Egling,5365,371,3088,1909
091730123123,09,09173123,Eurasburg (Landkreis Bad TölzWolfratshausen),4296,434,2135,1727
091730124124,09,09173124,Gaißach,3163,178,2259,726
091730126126,09,09173126,"Geretsried, St",25705,4149,8749,12807
091730130130,09,09173130,Icking,3760,697,1381,1680
091730131131,09,09173131,Jachenau,857,29,705,123
091730134134,09,09173134,Königsdorf,3114,268,1826,1018
091730135135,09,09173135,Lenggries,10002,970,6090,2943
091730137137,09,09173137,Münsing,4352,456,2104,1793
091730145145,09,09173145,Wackersberg,3651,310,2230,1113
091730147147,09,09173147,"Wolfratshausen, St",19115,2585,7104,9424
091735107113,09,09173113,Benediktbeuern,3696,450,2072,1175
091735107115,09,09173115,Bichl,2246,200,1316,735
091735108133,09,09173133,Kochel a.See,4176,383,2029,1765
091735108142,09,09173142,Schlehdorf,1373,120,789,467
091735109127,09,09173127,Greiling,1472,166,836,467
091735109140,09,09173140,Reichersbeuern,2409,209,1400,801
091735109141,09,09173141,Sachsenkam,1302,103,769,430
091740111111,09,09174111,"Altomünster, M",7690,568,4664,2455
091740113113,09,09174113,Bergkirchen,7422,638,3863,2921
091740115115,09,09174115,"Dachau, GKSt",45965,4805,16379,24779
091740118118,09,09174118,Erdweg,6187,510,3292,2383
091740121121,09,09174121,Haimhausen,5549,605,2297,2650
091740122122,09,09174122,Hebertshausen,5835,535,2903,2391
091740126126,09,09174126,Karlsfeld,21168,2300,6842,12030
091740131131,09,09174131,"Markt Indersdorf, M",10098,860,5367,3871
