ags,ags_name,election_date,eligible_voters,turnout,total_votes,cdu_csu,spd,fdp,afd,gruene,pds_linke,other
05154052,"Straelen, Stadt",09-05-2010,11385,0.605709267,6896,0.557569606,0.202146172,0.077581206,0,0.081641531,0.029292343,0.041763341
05154052,"Straelen, Stadt",13-05-2012,11378,0.618474249,7037,0.448628677,0.251385534,0.092795225,0,0.079863578,0.014494813,0.10260054
05154052,"Straelen, Stadt",14-05-2017,11456,0.688460196,7887,0.523266134,0.190439964,0.126283758,0.042094586,0.046532268,0.023836693,0.038798022
05154052,"Straelen, Stadt",15-05-2022,11475,0.583703704,6698,0.528217378,0.182143924,0.057629143,0.025530009,0.136458644,0.008659301,0.053299492
05154056,Uedem,13-05-1990,5134,0.798208025,4098,0.515861396,0.328696925,0.090287945,0,0.035871157,0,0.018301611
05154056,Uedem,14-05-1995,5466,0.712221003,3893,0.519907526,0.351399949,0.046493707,0,0.059080401,0,0.014384793
05154056,Uedem,14-05-2000,5790,0.619516408,3587,0.510454419,0.319487037,0.101477558,0,0.042375244,0.009478673,0.005018121
05154056,Uedem,22-05-2005,6163,0.689112445,4247,0.599011067,0.245820579,0.079114669,0,0.034377207,0.006828349,0.023546032
05154056,Uedem,09-05-2010,6236,0.633418858,3950,0.485316456,0.257468354,0.082531646,0,0.08,0.032658228,0.047848101
05154056,Uedem,13-05-2012,6249,0.630980957,3943,0.388536647,0.300786203,0.093583566,0,0.076591428,0.01775298,0.10651788
05154056,Uedem,14-05-2017,6295,0.683081811,4300,0.450232558,0.240697674,0.135813953,0.063488372,0.041395349,0.02744186,0.029534884
05154056,Uedem,15-05-2022,6300,0.597460317,3764,0.496280553,0.199521785,0.066153029,0.039054198,0.130180659,0.012486716,0.046758767
05154060,Wachtendonk,13-05-1990,4857,0.748404365,3635,0.55130674,0.31911967,0.063823934,0,0.042090784,0,0.012929849
05154060,Wachtendonk,14-05-1995,5098,0.685170655,3493,0.570569711,0.305181792,0.035213284,0,0.072430575,0,0.00916118
05154060,Wachtendonk,14-05-2000,5538,0.602383532,3336,0.488309353,0.295263789,0.126798561,0,0.065947242,0.007194245,0.004796163
05154060,Wachtendonk,22-05-2005,5948,0.703261601,4183,0.586660292,0.229500359,0.08152044,0,0.059287593,0.004781257,0.027731293
05154060,Wachtendonk,09-05-2010,6043,0.632136356,3820,0.456282723,0.22513089,0.096073298,0,0.119109948,0.033246073,0.058638743
05154060,Wachtendonk,13-05-2012,6130,0.625774878,3836,0.38164755,0.270855057,0.109489051,0,0.107403545,0.010688217,0.108967675
05154060,Wachtendonk,14-05-2017,6260,0.714217252,4471,0.430105122,0.21315142,0.168195035,0.058823529,0.061283829,0.027063297,0.033102214
05154060,Wachtendonk,15-05-2022,6223,0.614655311,3825,0.432156863,0.18248366,0.06875817,0.052026144,0.157124183,0.009150327,0.089934641
05154064,Weeze,13-05-1990,6235,0.742902967,4632,0.483160622,0.389896373,0.041666667,0,0.031735751,0,0.038428325
05154064,Weeze,14-05-1995,6319,0.676847602,4277,0.49357026,0.391162029,0.023380874,0,0.057984569,0,0.024082301
05154064,Weeze,14-05-2000,6537,0.585436745,3827,0.463025869,0.343349882,0.105043115,0,0.056963679,0.008622942,0.006271231
05154064,Weeze,22-05-2005,7089,0.597545493,4236,0.583569405,0.262983947,0.053352219,0,0.038951841,0.008970727,0.038951841
05154064,Weeze,09-05-2010,7277,0.535935138,3900,0.44974359,0.272051282,0.068974359,0,0.081794872,0.042564103,0.067692308
05154064,Weeze,13-05-2012,7244,0.534235229,3870,0.370542636,0.311627907,0.067700258,0,0.07622739,0.022222222,0.135400517
05154064,Weeze,14-05-2017,7287,0.590503637,4303,0.427143853,0.271903323,0.109458517,0.059725773,0.040436904,0.035091796,0.042993261
05154064,Weeze,15-05-2022,7406,0.496084256,3674,0.466793685,0.226728361,0.058247142,0.045726728,0.124387588,0.015514426,0.053075667
05158004,"Erkrath, Stadt",13-05-1990,35460,0.721714608,25592,0.346241013,0.47909503,0.084987496,0,0.057674273,0,0.027313223
05158004,"Erkrath, Stadt",14-05-1995,35925,0.654975644,23530,0.36838079,0.432299193,0.061750956,0,0.106119847,0,0.026221844
05158004,"Erkrath, Stadt",14-05-2000,35289,0.589560486,20805,0.357317952,0.383850036,0.141937034,0,0.073540014,0.010670512,0.022254266
05158004,"Erkrath, Stadt",22-05-2005,35356,0.659633443,23322,0.456521739,0.333161821,0.079452877,0,0.063545151,0.008704228,0.047551668
05158004,"Erkrath, Stadt",09-05-2010,34562,0.633730687,21903,0.342692782,0.293384468,0.084508971,0,0.156279962,0.048395197,0.062776789
05158004,"Erkrath, Stadt",13-05-2012,34437,0.636786015,21929,0.255460805,0.358976698,0.121528569,0,0.120935747,0.020566373,0.110766565
05158004,"Erkrath, Stadt",14-05-2017,33522,0.679852037,22790,0.324528302,0.277885037,0.153005704,0.081790259,0.06906538,0.045019746,0.039359368
05158004,"Erkrath, Stadt",15-05-2022,32437,0.574714061,18642,0.370882952,0.234416908,0.063619783,0.058631048,0.189786504,0.019364875,0.056485356
05158008,"Haan, Stadt",13-05-1990,23264,0.759542641,17670,0.383531409,0.456027165,0.087775891,0,0.045557442,0,0.021448783
05158008,"Haan, Stadt",14-05-1995,23108,0.702570538,16235,0.384539575,0.422174315,0.066461349,0,0.101509085,0,0.020141669
05158008,"Haan, Stadt",14-05-2000,22993,0.629278476,14469,0.36554012,0.377496717,0.148731771,0,0.07277628,0.007878914,0.016932753
05158008,"Haan, Stadt",22-05-2005,23365,0.693259148,16198,0.448573898,0.318804791,0.103284356,0,0.061550809,0.005247561,0.052907766
05158008,"Haan, Stadt",09-05-2010,23354,0.668322343,15608,0.362890825,0.287480779,0.10078165,0,0.133905689,0.045297283,0.057278319
05158008,"Haan, Stadt",13-05-2012,23659,0.670442538,15862,0.260433741,0.347938469,0.134724499,0,0.117891817,0.018723994,0.107237423
05158008,"Haan, Stadt",14-05-2017,23672,0.724484623,17150,0.338717201,0.269154519,0.173061224,0.067463557,0.066530612,0.038367347,0.03755102
05158008,"Haan, Stadt",15-05-2022,23289,0.610846322,14226,0.387178406,0.226557008,0.07050471,0.043371292,0.205539154,0.012512301,0.049135386
05158012,"Heiligenhaus, Stadt",13-05-1990,21841,0.711002243,15529,0.353660893,0.492111533,0.077403568,0,0.048296735,0,0.023890785
05158012,"Heiligenhaus, Stadt",14-05-1995,21003,0.639289625,13427,0.379161391,0.469203843,0.054814925,0,0.070231623,0,0.020927981
05158012,"Heiligenhaus, Stadt",14-05-2000,20312,0.579805041,11777,0.358240639,0.422433557,0.124649741,0,0.049503269,0.012991424,0.024454445
05158012,"Heiligenhaus, Stadt",22-05-2005,19963,0.646696388,12910,0.457939582,0.357242448,0.069403563,0,0.046630519,0.012161115,0.046630519
05158012,"Heiligenhaus, Stadt",09-05-2010,19419,0.617488027,11991,0.363272454,0.330331082,0.074639313,0,0.101159203,0.053456759,0.065966141
05158012,"Heiligenhaus, Stadt",13-05-2012,19201,0.614655487,11802,0.254448399,0.395356719,0.107354686,0,0.084223013,0.02236909,0.122182681
05158012,"Heiligenhaus, Stadt",14-05-2017,19149,0.680035511,13022,0.348333589,0.288204577,0.145753341,0.075948395,0.04653663,0.039087698,0.045231147
05158012,"Heiligenhaus, Stadt",15-05-2022,18871,0.566424673,10689,0.381794368,0.256151183,0.065394331,0.059219759,0.152867434,0.013097577,0.065674993
05158016,"Hilden, Stadt",13-05-1990,41911,0.7173773,30066,0.37813477,0.470664538,0.069347436,0,0.04965742,0,0.026574869
05158016,"Hilden, Stadt",14-05-1995,41739,0.647907233,27043,0.374366749,0.453352069,0.047775765,0,0.099249344,0,0.020485893
05158016,"Hilden, Stadt",14-05-2000,42437,0.57819827,24537,0.35053185,0.415291193,0.130293027,0,0.063169907,0.009169825,0.023067205
05158016,"Hilden, Stadt",22-05-2005,42820,0.630920131,27016,0.455618893,0.348978383,0.07784276,0,0.052746521,0.007366005,0.048304708
05158016,"Hilden, Stadt",09-05-2010,42763,0.604517924,25851,0.334996712,0.313798306,0.076902247,0,0.143940273,0.048276662,0.06792774
05158016,"Hilden, Stadt",13-05-2012,42792,0.604926154,25886,0.247431044,0.37572433,0.110368539,0,0.115158773,0.018851889,0.121069304
05158016,"Hilden, Stadt",14-05-2017,42925,0.681421083,29250,0.330222222,0.290803419,0.148957265,0.076,0.054119658,0.042290598,0.048547009
05158016,"Hilden, Stadt",15-05-2022,41937,0.580394401,24340,0.371487264,0.238907149,0.062654067,0.053697617,0.192851274,0.015242399,0.058751027
05158020,"Langenfeld (Rhld.), Stadt",13-05-1990,39815,0.729373352,29040,0.397520661,0.435089532,0.080475207,0,0.059297521,0,0.020764463
05158020,"Langenfeld (Rhld.), Stadt",14-05-1995,41121,0.650276015,26740,0.407442034,0.394951384,0.057068063,0,0.108713538,0,0.023896784
05158020,"Langenfeld (Rhld.), Stadt",14-05-2000,42909,0.593092358,25449,0.393296397,0.371134426,0.111674329,0,0.069000747,0.008448269,0.037879681
05158020,"Langenfeld (Rhld.), Stadt",22-05-2005,44038,0.669603524,29488,0.515124797,0.302428106,0.067383342,0,0.056056701,0.007392838,0.043950081
05158020,"Langenfeld (Rhld.), Stadt",09-05-2010,44884,0.621401836,27891,0.40529203,0.265031731,0.074970421,0,0.133197089,0.043956832,0.066939156
05158020,"Langenfeld (Rhld.), Stadt",13-05-2012,44998,0.624116627,28084,0.313203247,0.328229597,0.10429426,0,0.113018089,0.017554479,0.112946874
05158020,"Langenfeld (Rhld.), Stadt",14-05-2017,45309,0.699574036,31697,0.38240212,0.243997855,0.15761744,0.070322113,0.058585986,0.035586964,0.0446099
05158020,"Langenfeld (Rhld.), Stadt",15-05-2022,45494,0.610168374,27759,0.40556216,0.211426925,0.069310854,0.046507439,0.186822292,0.013184913,0.061817789
05158024,"Mettmann, Stadt",13-05-1990,29200,0.726643836,21218,0.382976718,0.448534263,0.090866246,0,0.045668772,0,0.026863983
05158024,"Mettmann, Stadt",14-05-1995,29051,0.66352277,19276,0.388099191,0.423116829,0.07174725,0,0.090682714,0,0.021425607
05158024,"Mettmann, Stadt",14-05-2000,28493,0.596427193,16994,0.368600683,0.373955514,0.15923267,0,0.056372837,0.010591974,0.0221843
05158024,"Mettmann, Stadt",22-05-2005,29044,0.681448836,19792,0.476707761,0.309569523,0.09892886,0,0.047746564,0.006770412,0.048959175
05158024,"Mettmann, Stadt",09-05-2010,29255,0.624474449,18269,0.379385845,0.289342602,0.099567573,0,0.115277246,0.042585801,0.061743938
05158024,"Mettmann, Stadt",13-05-2012,29077,0.635622657,18482,0.272751867,0.339952386,0.139324748,0,0.102640407,0.016286116,0.11438156
05158024,"Mettmann, Stadt",14-05-2017,28936,0.687033453,19880,0.349899396,0.259708249,0.178672032,0.07721328,0.054024145,0.034255533,0.036720322
05158024,"Mettmann, Stadt",15-05-2022,28419,0.595657835,16928,0.386224008,0.219399811,0.08311673,0.059369093,0.178284499,0.014354915,0.052634688
05158026,"Monheim am Rhein, Stadt",13-05-1990,31048,0.68883664,21387,0.310094917,0.560153364,0.053022864,0,0.045915743,0,0.026230888
05158026,"Monheim am Rhein, Stadt",14-05-1995,30905,0.632195438,19538,0.332992118,0.499795271,0.035162248,0,0.097707032,0,0.028662094
05158026,"Monheim am Rhein, Stadt",14-05-2000,30126,0.570769435,17195,0.335388194,0.445885432,0.088979354,0,0.05228264,0.009130561,0.059552195
05158026,"Monheim am Rhein, Stadt",22-05-2005,30646,0.641421393,19657,0.433535127,0.379101592,0.053517831,0,0.049855013,0.008393956,0.065218497
05158026,"Monheim am Rhein, Stadt",09-05-2010,30594,0.586127999,17932,0.331920589,0.336772251,0.064577292,0,0.110640196,0.057718046,0.084207004
05158026,"Monheim am Rhein, Stadt",13-05-2012,30741,0.571712046,17575,0.242389758,0.419118065,0.087624467,0,0.095761024,0.023328592,0.116984353
05158026,"Monheim am Rhein, Stadt",14-05-2017,30396,0.650381629,19769,0.320704133,0.301886792,0.142799332,0.081541808,0.050432495,0.0423896,0.050533664
05158026,"Monheim am Rhein, Stadt",15-05-2022,30180,0.53286945,16082,0.369667952,0.256249223,0.059818431,0.048750155,0.169381918,0.016788957,0.070389255
05158028,"Ratingen, Stadt",13-05-1990,69634,0.740055145,51533,0.379795471,0.458269458,0.079133759,0,0.053577319,0,0.024120466
05158028,"Ratingen, Stadt",14-05-1995,68472,0.671661409,45990,0.402130898,0.409241139,0.056251359,0,0.104392259,0,0.022374429
05158028,"Ratingen, Stadt",14-05-2000,69216,0.596365002,41278,0.376568632,0.371263143,0.133436698,0,0.068777557,0.007994573,0.034328214
05158028,"Ratingen, Stadt",22-05-2005,69870,0.663689709,46372,0.483653929,0.333584922,0.082269473,0,0.055205728,0.00737514,0.034374191
05158028,"Ratingen, Stadt",09-05-2010,69828,0.631480209,44095,0.393105794,0.283388139,0.092527497,0,0.126522281,0.04102506,0.052704388
05158028,"Ratingen, Stadt",13-05-2012,69300,0.636854257,44134,0.278016948,0.349345176,0.135247202,0,0.108238546,0.016427244,0.101916889
05158028,"Ratingen, Stadt",14-05-2017,67959,0.702099795,47714,0.358008132,0.262082408,0.17158486,0.066060276,0.058242864,0.038646938,0.037515195
05158028,"Ratingen, Stadt",15-05-2022,66072,0.604189369,39920,0.396843687,0.222895792,0.075250501,0.044138277,0.188476954,0.013276553,0.053607214
05158032,"Velbert, Stadt",13-05-1990,67094,0.719527827,48276,0.353612561,0.521625652,0.051495567,0,0.041014169,0,0.027032066
05158032,"Velbert, Stadt",14-05-1995,64954,0.647134895,42034,0.349621735,0.504710472,0.038135795,0,0.083694152,0,0.015558833
05158032,"Velbert, Stadt",14-05-2000,64356,0.561190876,36116,0.332345775,0.464171005,0.100426404,0,0.057481449,0.014813379,0.021375568
05158032,"Velbert, Stadt",22-05-2005,63471,0.63074475,40034,0.403332168,0.391991807,0.065444372,0,0.054628566,0.013013938,0.057526103
05158032,"Velbert, Stadt",09-05-2010,62115,0.59320615,36847,0.315548077,0.365321464,0.062637392,0,0.106005916,0.060846202,0.07324884
05158032,"Velbert, Stadt",13-05-2012,61461,0.58821041,36152,0.226349856,0.423434388,0.075016597,0,0.098528435,0.029929188,0.131057756
05158032,"Velbert, Stadt",14-05-2017,60144,0.653681165,39315,0.298105049,0.321709271,0.123973038,0.090016533,0.052702531,0.048556531,0.052829709
05158032,"Velbert, Stadt",15-05-2022,58299,0.543268324,31672,0.342321293,0.267839101,0.061379136,0.069619853,0.163867138,0.020870169,0.065925739
05158036,"Wülfrath, Stadt",13-05-1990,16318,0.729317318,11901,0.340223511,0.524913873,0.067809428,0,0.037980002,0,0.023527435
05158036,"Wülfrath, Stadt",14-05-1995,16153,0.668792175,10803,0.359159493,0.497084143,0.048505045,0,0.076737943,0,0.012774229
05158036,"Wülfrath, Stadt",14-05-2000,16536,0.603047896,9972,0.339350181,0.423184918,0.11351785,0,0.054452467,0.034997994,0.024468512
05158036,"Wülfrath, Stadt",22-05-2005,16689,0.656540236,10957,0.437619786,0.36615862,0.068905722,0,0.049557361,0.015515196,0.051473944
05158036,"Wülfrath, Stadt",09-05-2010,16411,0.62671379,10285,0.335634419,0.341954302,0.075644142,0,0.10043753,0.061837628,0.066893534
05158036,"Wülfrath, Stadt",13-05-2012,16347,0.630329724,10304,0.235830745,0.405473602,0.102581522,0,0.091420807,0.026106366,0.12509705
05158036,"Wülfrath, Stadt",14-05-2017,16109,0.673722764,10853,0.325624251,0.317608035,0.137934212,0.08071501,0.051598636,0.037593292,0.039896803
05158036,"Wülfrath, Stadt",15-05-2022,15615,0.572910663,8946,0.379163872,0.25743349,0.063827409,0.0608093,0.151240778,0.017214397,0.062597809
05162004,"Dormagen, Stadt",13-05-1990,43011,0.722419846,31072,0.400939753,0.494303553,0.046279609,0,0.028868435,0,0.024137487
05162004,"Dormagen, Stadt",14-05-1995,44064,0.631604031,27831,0.415256369,0.443498257,0.043979735,0,0.071862312,0,0.016887643
05162004,"Dormagen, Stadt",14-05-2000,45416,0.569094592,25846,0.407761356,0.423663236,0.099241662,0,0.041940726,0.009633986,0.006886946
05162004,"Dormagen, Stadt",22-05-2005,46620,0.636743887,29685,0.483611251,0.344012127,0.058244905,0,0.038537982,0.00444669,0.054471956
05162004,"Dormagen, Stadt",09-05-2010,46894,0.602614407,28259,0.383594607,0.294242542,0.066987508,0,0.089458226,0.038925652,0.109239534
05162004,"Dormagen, Stadt",13-05-2012,47166,0.604778866,28525,0.288799299,0.365258545,0.091919369,0,0.082033304,0.017318142,0.138019281
05162004,"Dormagen, Stadt",14-05-2017,47189,0.657653267,31034,0.346845395,0.293549011,0.135689889,0.079364568,0.04401624,0.032706064,0.056647548
05162004,"Dormagen, Stadt",15-05-2022,46658,0.553002701,25802,0.388341989,0.257770715,0.061700643,0.053096659,0.144097357,0.012518409,0.073095109
05162008,"Grevenbroich, Stadt",13-05-1990,44200,0.725158371,32052,0.358823162,0.522744291,0.051915637,0,0.035192812,0,0.024429053
05162008,"Grevenbroich, Stadt",14-05-1995,44940,0.642612372,28879,0.375844039,0.496831608,0.035146646,0,0.0723363,0,0.010249662
05162008,"Grevenbroich, Stadt",14-05-2000,46238,0.577749903,26714,0.374335554,0.417496444,0.125102942,0,0.040315939,0.006663173,0.023732874
05162008,"Grevenbroich, Stadt",22-05-2005,47153,0.622972027,29375,0.486706383,0.357855319,0.067404255,0,0.032,0.004731915,0.039387234
05162008,"Grevenbroich, Stadt",09-05-2010,47070,0.582834077,27434,0.392578552,0.313844135,0.078770868,0,0.082962747,0.041299118,0.074214478
05162008,"Grevenbroich, Stadt",13-05-2012,46917,0.597480657,28032,0.290168379,0.366331336,0.102561358,0,0.074058219,0.017194635,0.134382135
05162008,"Grevenbroich, Stadt",14-05-2017,47708,0.65054079,31036,0.35958242,0.290791339,0.147731666,0.072270911,0.042885681,0.032091764,0.043401211
05162008,"Grevenbroich, Stadt",15-05-2022,47389,0.553609487,26235,0.415132457,0.242881647,0.077682485,0.052677721,0.131275014,0.013036021,0.058585859
05162012,"Jüchen, Stadt",13-05-1990,16220,0.741491985,12027,0.447576287,0.428452648,0.060863058,0,0.030514675,0,0.0255259
05162012,"Jüchen, Stadt",14-05-1995,16665,0.639663966,10660,0.424859287,0.382739212,0.057317073,0,0.113789869,0,0.01097561
05162012,"Jüchen, Stadt",14-05-2000,16851,0.585069135,9859,0.440916929,0.331980931,0.124150522,0,0.060452379,0.008418704,0.022111776
05162012,"Jüchen, Stadt",22-05-2005,17297,0.654853443,11327,0.55663459,0.267855566,0.077337336,0,0.03566699,0,0.048733116
05162012,"Jüchen, Stadt",09-05-2010,17783,0.595625035,10592,0.424660121,0.266805136,0.096015861,0,0.086858006,0.041635196,0.067692598
05162012,"Jüchen, Stadt",13-05-2012,17792,0.604091727,10748,0.334480834,0.325828061,0.108857462,0,0.073409006,0.014979531,0.127186453
05162012,"Jüchen, Stadt",14-05-2017,18344,0.67313563,12348,0.387998056,0.249109167,0.170877875,0.071428571,0.040249433,0.031584062,0.038710722
05162012,"Jüchen, Stadt",15-05-2022,18352,0.572907585,10514,0.426764314,0.216473274,0.083793038,0.053832985,0.139147803,0.013125357,0.060395663
05162016,"Kaarst, Stadt",13-05-1990,31252,0.759695379,23742,0.435136046,0.394280179,0.098306798,0,0.045573246,0,0.022196951
05162016,"Kaarst, Stadt",14-05-1995,31198,0.696615168,21733,0.458611328,0.349376524,0.067178944,0,0.098007638,0,0.019463489
05162016,"Kaarst, Stadt",14-05-2000,31635,0.641536273,20295,0.424587337,0.312490761,0.150036955,0,0.054101996,0.006701158,0.042719882
05162016,"Kaarst, Stadt",22-05-2005,32426,0.724048603,23478,0.540591192,0.26812335,0.092725104,0,0.049578329,0,0.040676378
05162016,"Kaarst, Stadt",09-05-2010,32509,0.67919653,22080,0.422871377,0.236050725,0.104076087,0,0.11567029,0.037998188,0.071603261
05162016,"Kaarst, Stadt",13-05-2012,32654,0.672505665,21960,0.318169399,0.301593807,0.148178506,0,0.100865209,0.015163934,0.107240437
05162016,"Kaarst, Stadt",14-05-2017,32801,0.736349502,24153,0.383472032,0.229743717,0.190411129,0.059454312,0.061110421,0.02947874,0.038421728
05162016,"Kaarst, Stadt",15-05-2022,32464,0.610060375,19805,0.43665741,0.196768493,0.079878818,0.038576117,0.177530927,0.01317849,0.051350669
05162020,"Korschenbroich, Stadt",13-05-1990,22420,0.753122212,16885,0.493811075,0.377080249,0.061060113,0,0.038081137,0,0.02333432
05162020,"Korschenbroich, Stadt",14-05-1995,23570,0.689520577,16252,0.482156042,0.347711051,0.043071622,0,0.104048732,0,0.014213635
05162020,"Korschenbroich, Stadt",14-05-2000,25369,0.636603729,16150,0.449907121,0.332631579,0.118637771,0,0.056408669,0.00625387,0.023343653
05162020,"Korschenbroich, Stadt",22-05-2005,25898,0.711908255,18437,0.539295981,0.280685578,0.083690405,0,0.045994468,0,0.040841786
05162020,"Korschenbroich, Stadt",09-05-2010,26198,0.676692877,17728,0.426726083,0.249379513,0.096401173,0,0.112590253,0.038075361,0.063910199
05162020,"Korschenbroich, Stadt",13-05-2012,26484,0.68388461,18112,0.320947438,0.314818905,0.122460247,0,0.097393993,0.014962456,0.118374558
05162020,"Korschenbroich, Stadt",14-05-2017,26698,0.749269608,20004,0.402769446,0.24180164,0.172915417,0.053289342,0.051589682,0.031693661,0.037242551
05162020,"Korschenbroich, Stadt",15-05-2022,27067,0.659696309,17856,0.437948029,0.206653226,0.070452509,0.032258065,0.182571685,0.010192652,0.054043459
05162022,"Meerbusch, Stadt",13-05-1990,39481,0.755401332,29824,0.452454399,0.384824303,0.089223444,0,0.049557403,0,0.019246245
