ags,GEN,total_22,german_born,turkish_born,italian_born
010575727027,Högsdorf,397,0.979848866,0,0
010575727029,Hohenfelde (Kreis Plön),1018,0.949901768,0,0.002946955
010575727030,Hohwacht (Ostsee),817,0.855569155,0,0.003671971
010575727034,Kirchnüchel,191,0.958115183,0,0
010575727035,Klamp,640,0.925,0,0
010575727038,Kletkamp,90,0.911111111,0,0
010575727048,"Lütjenburg, Stadt",5259,0.889142423,0.003993155,0.000570451
010575727055,Panker,1453,0.92842395,0,0.002064694
010575727076,Schwartbuck,784,0.947704082,0,0.003826531
010575727082,Tröndel,363,0.961432507,0.008264463,0
010575739015,Dersau,956,0.928870293,0,0
010575739017,Dörnick,255,0.901960784,0,0
010575739022,Grebin,1004,0.925298805,0,0
010575739032,Kalübbe,574,0.947735192,0,0
010575739045,Lebrade,588,0.921768707,0,0
010575739053,Nehmten,293,0.924914676,0,0
010575739065,Rantzau,347,0.925072046,0,0
010575739067,Rathjensdorf,478,0.933054393,0,0
010575739089,Wittmoldt,164,0.93902439,0,0
010575747002,Barmissen,168,0.976190476,0,0
010575747010,Boksee,481,0.893970894,0,0.006237006
010575747011,Bothkamp,255,0.945098039,0,0
010575747023,Großbarkau,254,0.858267717,0,0
010575747031,Honigsee,457,0.938730853,0,0
010575747033,Kirchbarkau,813,0.933579336,0.004920049,0
010575747037,Klein Barkau,255,0.949019608,0,0.011764706
010575747042,Kühren,583,0.931389365,0,0
010575747046,Lehmkuhlen,1247,0.944667201,0,0.002405774
010575747047,Löptin,280,0.967857143,0,0
010575747054,Nettelsee,427,0.93676815,0.007025761,0
010575747058,Pohnsdorf,371,0.956873315,0,0
010575747059,Postfeld,423,0.929078014,0,0
010575747066,Rastorf,797,0.922208281,0,0.003764115
010575747070,Schellhorn,1521,0.95200526,0,0.004602235
010575747084,Wahlstorf (Kreis Plön),439,0.940774487,0,0
010575747086,Warnau,392,0.915816327,0,0
010575755003,Barsbek,565,0.953982301,0,0
010575755006,Bendfeld,201,0.960199005,0,0
010575755012,Brodersdorf,406,0.871921182,0.019704433,0
010575755018,Fahren,128,0.96875,0,0
010575755020,Fiefbergen,530,0.964150943,0,0
010575755028,Höhndorf,462,0.906926407,0.010822511,0
010575755039,Köhn,757,0.956406869,0,0
010575755040,Krokau,414,0.949275362,0,0.007246377
010575755041,Krummbek,406,0.913793103,0,0
010575755043,Laboe,5412,0.900960828,0.00203252,0.002217295
010575755049,Lutterbek,330,0.933333333,0.012121212,0
010575755056,Passade,386,0.860103627,0.007772021,0
010575755060,Prasdorf,466,0.922746781,0,0
010575755063,Probsteierhagen,2319,0.909443726,0.001293661,0
010575755073,Schönberg (Holstein),6231,0.873696036,0.002728294,0.00224683
010575755078,Stakendorf,473,0.919661734,0,0
010575755079,Stein,812,0.917487685,0.006157635,0.003694581
010575755081,Stoltenberg,323,0.92879257,0,0.009287926
010575755087,Wendtorf,937,0.915688367,0,0.003201708
010575755088,Wisch (Kreis Plön),666,0.936936937,0,0
010575775016,Dobersdorf,1128,0.938829787,0,0
010575775044,Lammershagen,254,0.94488189,0,0
010575775050,Martensrade,934,0.948608137,0,0
010575775052,Mucheln,579,0.956822107,0,0
010575775072,Schlesen,574,0.947735192,0.005226481,0
010575775077,Selent,1708,0.891686183,0.003512881,0
010575775090,Fargau0Pratjau,744,0.958333333,0,0
010575782025,Heikendorf,8344,0.905560882,0.005752637,0.002037392
010575782051,Mönkeberg,4077,0.915378955,0.009320579,0.002452784
010575782074,Schönkirchen,6697,0.898312677,0.011199044,0.000746603
010575785005,Belau,385,0.966233766,0,0
010575785024,Großharrie,487,0.950718686,0,0
010575785068,Rendswühren,743,0.979811575,0,0
010575785069,Ruhwinkel,967,0.942088935,0.003102378,0
010575785071,Schillsdorf,850,0.972941176,0,0
010575785080,Stolpe (Kreis Plön),1270,0.940944882,0,0
010575785083,Tasdorf,336,0.910714286,0.011904762,0
010575785085,Wankendorf,2893,0.902868994,0.007950225,0
010580005005,Altenholz,9895,0.901465387,0.004244568,0
010580034034,"Büdelsdorf, Stadt",10452,0.868350555,0.01329889,0.002200536
010580043043,"Eckernförde, Stadt",21410,0.884166277,0.005744979,0.002008407
010580092092,Kronshagen,12212,0.893792991,0.005486407,0.00098264
010580135135,"Rendsburg, Stadt",29462,0.769228158,0.021655013,0.001663159
010580169169,Wasbek,2464,0.890422078,0.002435065,0
010585803001,Achterwehr,1071,0.918767507,0,0.003734827
010585803028,Bredenbek,1547,0.945701357,0,0
010585803050,Felde,2078,0.942252166,0.001443696,0
010585803093,Krummwisch,700,0.947142857,0,0
010585803104,Melsdorf,2077,0.886856042,0.016369764,0
010585803126,Ottendorf (Kreis Rendsburg0Eckernförde),999,0.944944945,0.008008008,0
010585803130,Quarnbek,1754,0.921322691,0.001710376,0
010585803171,Westensee,1558,0.930038511,0,0.001925546
010585822037,Dänischenhagen,3717,0.927629809,0,0
010585822116,Noer,877,0.919042189,0.003420753,0
010585822150,Schwedeneck,2843,0.932465705,0.002110447,0
010585822157,Strande,1448,0.895718232,0.002071823,0
010585824051,Felm,1224,0.934640523,0.00245098,0
010585824058,Gettorf,7565,0.92161269,0.000925314,0.000396563
010585824096,Lindau,1391,0.938892883,0.002156722,0.003594536
010585824110,Neudorf0Bornstein,1125,0.952888889,0,0
010585824112,Neuwittenbek,1164,0.904639175,0.00257732,0.00257732
010585824121,Osdorf,2616,0.93233945,0.001911315,0
010585824142,Schinkel,1030,0.904854369,0,0
010585824165,Tüttendorf,1311,0.929824561,0,0
010585830019,Böhnhusen,292,0.976027397,0,0
010585830053,Flintbek,7432,0.905139935,0.003229279,0.001480086
010585830145,Schönhorst,329,0.860182371,0,0
010585830160,Techelsdorf,142,0.915492958,0,0.035211268
010585833003,Alt Duvenstedt,1905,0.933858268,0.002099738,0
010585833054,Fockbek,6583,0.912805712,0.002430503,0.000607626
010585833118,Nübbel,1542,0.940985733,0.003891051,0.001945525
010585833136,Rickert,1050,0.91047619,0.005714286,0.002857143
010585847010,Bargstall,153,0.973856209,0,0
010585847029,Breiholz,1327,0.959306707,0,0
010585847036,Christiansholm,230,0.930434783,0,0
010585847047,Elsdorf0Westermühlen,1609,0.937228092,0.001864512,0
010585847055,Friedrichsgraben,50,1,0,0
010585847056,Friedrichsholm,391,0.94629156,0,0
010585847070,Hamdorf,1355,0.95498155,0.002214022,0
010585847078,Hohn,2471,0.91460947,0,0.001214083
010585847089,Königshügel,168,0.976190476,0,0.017857143
010585847097,Lohe0Föhrden,442,0.957013575,0,0
010585847129,Prinzenmoor,156,0.91025641,0,0
010585847154,Sophienhamm,312,0.961538462,0,0
010585853031,Brinjahe,101,0.97029703,0,0
010585853048,Embühren,203,0.950738916,0,0
010585853068,Haale,501,0.962075848,0,0.005988024
010585853071,Hamweddel,450,0.951111111,0,0
010585853075,Hörsten,55,0.981818182,0,0
010585853086,Jevenstedt,3350,0.918208955,0.002985075,0
010585853101,Luhnstedt,380,0.944736842,0,0
010585853148,Schülp b. Rendsburg,1020,0.907843137,0.002941176,0
010585853155,Stafstedt,355,0.943661972,0,0
010585853172,Westerrönfeld,4953,0.911366848,0.001817081,0
010585859018,Blumenthal,617,0.930307942,0,0
010585859105,Mielkendorf,1392,0.895114943,0.007902299,0.002155172
010585859107,Molfsee,5046,0.903091558,0.004359889,0.001783591
010585859138,Rodenbek,457,0.921225383,0,0.006564551
010585859139,Rumohr,818,0.938875306,0.003667482,0
010585859141,Schierensee,347,0.922190202,0,0.008645533
010585864011,Bargstedt (Kreis Rendsburg0Eckernförde),744,0.971774194,0,0.004032258
010585864021,Bokel (Kreis Rendsburg0Eckernförde),582,0.951890034,0,0
010585864023,Borgdorf0Seedorf,454,0.960352423,0,0
010585864027,Brammer,359,0.888579387,0,0.008356546
010585864038,Dätgen,596,0.907718121,0,0
010585864045,Eisendorf,299,0.966555184,0,0
010585864046,Ellerdorf,482,0.979253112,0,0
010585864049,Emkendorf,1311,0.952707857,0.00228833,0
010585864059,Gnutz,1162,0.962134251,0.002581756,0
010585864065,Groß Vollstedt,969,0.940144479,0,0
010585864091,Krogaspe,432,0.946759259,0,0
010585864094,Langwedel,1587,0.945179584,0.001890359,0
010585864117,"Nortorf, Stadt",6958,0.864903708,0.006179937,0.003592986
010585864120,Oldenhütten,151,0.973509934,0.01986755,0
010585864147,Schülp b. Nortorf,779,0.924261874,0.017971759,0
010585864163,Timmaspe,1097,0.942570647,0,0
010585864168,Warder,691,0.960926194,0,0
010585888026,Bovenau,1085,0.93640553,0,0
010585888073,Haßmoor,274,0.927007299,0,0
010585888122,Ostenfeld (Rendsburg),597,0.943048576,0,0
010585888124,Osterrönfeld,4977,0.91541089,0,0
010585888132,Rade b. Rendsburg,217,0.903225806,0,0
010585888140,Schacht0Audorf,4813,0.850405153,0.003947642,0
010585888146,Schülldorf,753,0.912350598,0.005312085,0.003984064
010585889016,Bissee,166,0.915662651,0,0
010585889022,Bordesholm,7789,0.891256901,0.001925793,0.000898703
010585889033,Brügge,1133,0.924977935,0,0
010585889063,Grevenkrug,219,0.931506849,0,0
010585889064,Groß Buchwald,374,0.946524064,0,0
010585889076,Hoffeld (Kreis Rendsburg0Eckernförde),171,0.959064327,0,0
010585889098,Loop,189,0.947089947,0,0
010585889108,Mühbrook,536,0.938432836,0.005597015,0
010585889109,Negenharrie,376,0.941489362,0,0
010585889133,Reesdorf,157,0.942675159,0,0
010585889143,Schmalstede,296,0.918918919,0,0
010585889144,Schönbek,215,0.948837209,0,0
010585889153,Sören,190,0.947368421,0.015789474,0
010585889170,Wattenbek,2869,0.917741373,0.002091321,0
010585890008,Ascheffel,984,0.93597561,0,0
010585890024,Borgstedt,1742,0.910447761,0.002296211,0.002296211
010585890030,Brekendorf,963,0.969885774,0,0
010585890035,Bünsdorf,531,0.935969868,0,0
010585890039,Damendorf,416,0.944711538,0,0
010585890066,Groß Wittensee,1308,0.931192661,0.003058104,0.002293578
010585890069,Haby,549,0.952641166,0,0
010585890080,Holtsee,1244,0.936495177,0,0
010585890081,Holzbunge,336,0.919642857,0,0
010585890083,Hütten (Kreis Rendsburg0Eckernförde),215,0.962790698,0,0
010585890088,Klein Wittensee,226,0.946902655,0,0
010585890111,Neu Duvenstedt,129,0.930232558,0,0
010585890123,Osterby (Kreis Rendsburg0Eckernförde),987,0.938196555,0,0
010585890127,Owschlag,3688,0.920824295,0.002711497,0
010585890152,Sehestedt,782,0.933503836,0,0.003836317
010585890175,Ahlefeld0Bistensee,485,0.940206186,0.006185567,0
010585893004,Altenhof (Kreis Rendsburg0Eckernförde),337,0.925816024,0,0
010585893012,Barkelsby,1581,0.955724225,0,0.002530044
010585893032,Brodersby (Kreis Rendsburg0Eckernförde),709,0.936530324,0,0
010585893040,Damp,1510,0.829139073,0.002649007,0.010596026
010585893042,Dörphof,737,0.938941655,0,0
010585893052,Fleckeby,2076,0.933044316,0,0
010585893057,Gammelby,519,0.942196532,0,0
010585893067,Güby,673,0.87667162,0,0
010585893082,Holzdorf,868,0.944700461,0,0
010585893084,Hummelfeld,279,0.971326165,0,0.010752688
010585893087,Karby,558,0.933691756,0,0
010585893090,Kosel,1398,0.957796853,0.004291845,0
010585893099,Loose,853,0.929660023,0,0.004689332
010585893102,Goosefeld,724,0.946132597,0,0
010585893137,Rieseby,2829,0.925768823,0,0.001060445
010585893162,Thumby,357,0.913165266,0,0.011204482
010585893166,Waabs,1474,0.907055631,0,0.002035278
010585893173,Windeby,990,0.947474747,0.003030303,0.003030303
010585893174,Winnemark,571,0.931698774,0,0
010585895007,Arpsdorf,298,0.94966443,0,0
010585895009,Aukrug,3721,0.914270357,0,0.00107498
010585895013,Beldorf,284,0.964788732,0,0
010585895014,Bendorf,440,0.934090909,0,0
010585895015,Beringstedt,730,0.957534247,0,0
010585895025,Bornholt,181,0.972375691,0,0
010585895044,Ehndorf,599,0.936560935,0,0.005008347
010585895061,Gokels,596,0.919463087,0,0
010585895062,Grauel,280,0.939285714,0,0
010585895072,Hanerau0Hademarschen,2902,0.922122674,0.00241213,0.00241213
010585895074,Heinkenborstel,139,0.935251799,0,0
010585895077,Hohenwestedt,5368,0.88561848,0.005774963,0.000931446
010585895085,Jahrsdorf,227,0.929515419,0,0
010585895100,Lütjenwestedt,550,0.950909091,0.005454545,0
010585895103,Meezen,367,0.950953678,0,0
010585895106,Mörel,257,0.945525292,0,0.011673152
010585895113,Nienborstel,591,0.966159052,0,0
010585895115,Nindorf,645,0.953488372,0,0
010585895119,Oldenbüttel,269,0.985130112,0,0
010585895125,Osterstedt,660,0.93030303,0,0
010585895128,Padenstedt,1770,0.904519774,0.002259887,0
010585895131,Rade b. Hohenwestedt,98,0.897959184,0,0
010585895134,Remmels,441,0.950113379,0,0
010585895151,Seefeld,329,0.94224924,0,0
010585895156,Steenfeld,329,0.96656535,0,0
010585895158,Tackesdorf,70,0.971428571,0,0
010585895159,Tappendorf,334,0.979041916,0,0
010585895161,Thaden,241,0.937759336,0,0
010585895164,Todenbüttel,1058,0.95557656,0.002835539,0
010585895167,Wapelfeld,319,0.97492163,0,0.009404389
010590045045,"Kappeln, Stadt",8542,0.898384453,0.001873098,0.001053617
010590075075,"Schleswig, Stadt",24946,0.839172613,0.006774633,0.001443117
010590113113,"Glücksburg (Ostsee), Stadt",6184,0.88664295,0.001778784,0.001293661
010590120120,Harrislee,11798,0.821325648,0.012714019,0.001101882
010590183183,Handewitt,11330,0.909267432,0.002206531,0
010595912107,Eggebek,2477,0.882115462,0.001211143,0
010595912128,Janneby,409,0.968215159,0,0
010595912131,Jerrishoe,1043,0.93096836,0,0
010595912132,Jörl,868,0.952764977,0,0
010595912138,Langstedt,1040,0.953846154,0,0
010595912162,Sollerup,493,0.965517241,0,0
010595912169,Süderhackstedt,341,0.953079179,0,0
010595912174,Wanderup,2636,0.925644917,0.001517451,0
010595915012,Borgwedel,736,0.953804348,0,0.004076087
010595915018,Busdorf,2050,0.889756098,0.002439024,0.00195122
010595915019,Dannewerk,1153,0.921942758,0,0
010595915026,Fahrdorf,2597,0.919522526,0.001540239,0
010595915032,Geltorf,351,0.943019943,0,0
010595915043,Jagel,925,0.927567568,0,0.003243243
010595915056,Lottorf,240,0.954166667,0,0
010595915078,Selk,830,0.960240964,0,0
010595919101,Tastrup,397,0.916876574,0,0
010595919103,Ausacker,523,0.954110899,0,0
010595919116,Großsolt,1706,0.941383353,0,0
010595919126,Hürup,1258,0.923688394,0.002384738,0
010595919127,Husby,2306,0.922810061,0,0
010595919141,Maasbüll,692,0.917630058,0.00433526,0
010595919182,Freienwill,1583,0.922299431,0.00315856,0.001895136
010595920002,"Arnis, Stadt",275,0.876363636,0,0
010595920034,Grödersby,212,0.981132075,0,0
010595920067,Oersberg,286,0.947552448,0,0
010595920068,Rabenkirchen0Faulück,657,0.859969559,0,0.00456621
010595937106,Dollerup,1047,0.948424069,0,0
010595937118,Grundhof,1018,0.89194499,0,0.002946955
010595937137,Langballig,1574,0.940914867,0.001905972,0
010595937145,Munkbrarup,1139,0.939420544,0,0
010595937157,Ringsberg,542,0.950184502,0,0
010595937176,Wees,2399,0.905377241,0.001667361,0
010595937178,Westerholz,774,0.926356589,0.005167959,0.003875969
010595940159,Sieverstedt,1637,0.957849725,0,0
010595940171,Tarp,5918,0.888137884,0.001013856,0.000675904
010595940184,Oeversee,3489,0.930639152,0.00114646,0
010595949076,Schnarup0Thumby,552,0.956521739,0,0
010595949161,Sörup,4140,0.930434783,0.001449275,0.000724638
010595949185,Mittelangeln,5293,0.903268468,0,0
010595952105,Böxlund,115,0.947826087,0,0
010595952115,Großenwiehe,3213,0.944288827,0.001556178,0
010595952123,Hörup,622,0.930868167,0,0
010595952124,Holt,154,0.935064935,0,0
010595952129,Jardelund,302,0.913907285,0,0
010595952143,Medelby,993,0.917421954,0,0
010595952144,Meyn,737,0.930800543,0,0
010595952149,Nordhackstedt,475,0.936842105,0,0
010595952151,Osterby (Kreis Schleswig0Flensburg),312,0.96474359,0,0
010595952158,Schafflund,2939,0.889077918,0.001020755,0
010595952173,Wallsbüll,908,0.93061674,0.003303965,0
010595952177,Weesby,431,0.923433875,0,0
010595952179,Lindewitt,2008,0.954183267,0.001494024,0.001494024
010595974006,Böel,733,0.952251023,0,0
010595974055,Loit,260,0.984615385,0.011538462,0
010595974060,Mohrkirch,937,0.962646745,0,0
010595974063,Norderbrarup,656,0.967987805,0,0
010595974065,Nottfeld,116,0.956896552,0,0
010595974070,Rügge,240,0.9625,0,0
010595974072,Saustrup,207,0.966183575,0,0
010595974074,Scheggerott,350,0.954285714,0,0
010595974080,Steinfeld (Kreis Schleswig0Flensburg),783,0.960408685,0,0
010595974083,Süderbrarup,5231,0.8977251,0.003632193,0.001147008
010595974094,Ulsnis,703,0.951635846,0,0
010595974095,Wagersrott,222,0.945945946,0,0
010595974187,Boren,1122,0.922459893,0.002673797,0.002673797
010595987008,Böklund,1673,0.79019725,0.01315003,0.002390915
010595987037,Havetoft,954,0.949685535,0.00524109,0
010595987042,Idstedt,880,0.935227273,0.003409091,0
010595987049,Klappholz,461,0.934924078,0,0
010595987062,Neuberend,1142,0.941330998,0,0
010595987073,Schaalby,1537,0.940793754,0,0
010595987081,Stolk,851,0.929494712,0,0
010595987082,Struxdorf,668,0.941616766,0,0
010595987084,Süderfahrenstedt,466,0.933476395,0,0
010595987086,Taarstedt,930,0.956989247,0,0
010595987090,Tolk,1042,0.926103647,0.002879079,0
010595987093,Uelsby,412,0.917475728,0,0
010595987097,Twedt,498,0.947791165,0,0
010595987098,Nübel,1283,0.950896337,0.005455963,0.00233827
010595987189,Brodersby0Goltoft,663,0.935143288,0,0
010595990102,Ahneby,207,0.937198068,0,0
010595990109,Esgrus,814,0.918918919,0,0
010595990112,Gelting,2312,0.881055363,0.003460208,0
010595990121,Hasselberg,927,0.919093851,0,0
010595990136,Kronsgaard,266,0.943609023,0,0
010595990142,Maasholm,660,0.913636364,0,0
010595990147,Nieby,128,0.9609375,0.0234375,0
010595990148,Niesgrau,545,0.952293578,0,0
010595990152,Pommerby,158,0.974683544,0,0
010595990154,Rabel,623,0.959871589,0,0
010595990155,Rabenholz,297,0.962962963,0,0
010595990163,Stangheck,228,0.947368421,0,0
010595990164,Steinberg (Kreis Schleswig0Flensburg),859,0.930151339,0.003492433,0.003492433
010595990167,Sterup,1423,0.935347857,0,0
010595990168,Stoltebüll,700,0.924285714,0,0
010595990186,Steinbergkirche,2817,0.908058218,0.001064963,0
010595993010,Bollingstedt,1403,0.935851746,0,0
010595993023,Ellingstedt,734,0.961852861,0,0
010595993039,Hollingstedt (Kreis Schleswig0Flensburg),1015,0.900492611,0.002955665,0
010595993041,Hüsby,751,0.962716378,0,0.005326232
010595993044,Jübek,2679,0.941769317,0.001493094,0.001119821
010595993057,Lürschau,1084,0.951107011,0,0
010595993077,Schuby,2738,0.92293645,0.00109569,0.00109569
010595993079,Silberstedt,2367,0.914659907,0.002534854,0
010595993092,Treia,1607,0.929060361,0,0.001866833
010595996001,Alt Bennebek,327,0.975535168,0,0
010595996005,Bergenhusen,726,0.950413223,0,0.004132231
010595996009,Börm,757,0.955085865,0,0
010595996020,Dörpstedt,591,0.930626058,0,0
010595996024,Erfde,2044,0.926614481,0.00146771,0
010595996035,Groß Rheide,943,0.960763521,0,0
010595996050,Klein Bennebek,526,0.980988593,0,0
010595996051,Klein Rheide,323,0.953560372,0,0
010595996053,Kropp,6557,0.900564282,0.00244014,0.000762544
010595996058,Meggerdorf,705,0.964539007,0,0
010595996087,Tetenhusen,967,0.977249224,0,0
010595996088,Tielen,292,0.982876712,0,0
010595996096,Wohlde,507,0.923076923,0,0
010595996188,Stapel,1927,0.952776336,0,0.001556824
010600004004,"Bad Bramstedt, Stadt",15161,0.8292329,0.022360003,0.002374514
010600005005,"Bad Segeberg, Stadt",17671,0.837190878,0.007356686,0.002263596
010600019019,Ellerau,6196,0.870238864,0.012750161,0.003066495
010600039039,Henstedt0Ulzburg,27966,0.871129228,0.007830938,0.002109705
010600044044,"Kaltenkirchen, Stadt",23114,0.780089989,0.020117678,0.002249719
010600063063,"Norderstedt, Stadt",80316,0.813885154,0.014467852,0.002776533
